timestamp,distance,key,type
26518534.21,1038.1200000047684,.,keydown
26518633.089999996,98.87999999523163,.,keyup
26518733.089999996,100,t,keydown
26518794.93,61.84000000357628,t,keyup
26518848.494999997,53.564999997615814,i,keydown
26518936.4,87.9050000011921,e,keydown
26518952.225,15.825000002980232,i,keyup
26519025.339999996,73.11499999463558,e,keyup
26519466.775,441.4350000023842,5,keydown
26519526.425000004,59.650000005960464,5,keyup
26519875.759999998,349.3349999934435,Shift,keydown
26519886.85,11.090000003576279,R,keydown
26519899.1,12.25,Shift,keyup
26519982.109999992,83.00999999046326,r,keyup
26520206.574999996,224.46500000357628,o,keydown
26520285.044999994,78.4699999988079,a,keydown
26520309.535000004,24.490000009536743,o,keyup
26520393.025,83.48999999463558,a,keyup
26520435.035000004,42.01000000536442,n,keydown
26520515.665,80.62999999523163,n,keyup
26520632.21999999,116.5549999922514,l,keydown
26520715.999999993,83.7800000011921,l,keyup
26520854.82,138.8200000077486,Enter,keydown
26520925.234999992,70.41499999165535,Enter,keyup
26521137.999999993,212.76500000059605,.,keydown
26521229.134999998,91.13500000536442,.,keyup
26521286.270000003,57.13500000536442,t,keydown
26521344.82,58.54999999701977,t,keyup
26521400.770000003,55.95000000298023,i,keydown
26521486.46999999,85.69999998807907,i,keyup
26521502.240000002,15.770000010728836,e,keydown
26521575.604999997,73.36499999463558,e,keyup
26521973.494999997,397.89000000059605,5,keydown
26522039.43,65.93500000238419,5,keyup
26522365.949999996,326.5199999958277,Shift,keydown
26522378.525,12.575000002980232,R,keydown
26522390.835,12.310000002384186,Shift,keyup
26522478.96,88.125,r,keyup
26522647.854999997,168.89499999582767,o,keydown
26522709.169999994,61.314999997615814,a,keydown
26522752.490000002,43.320000007748604,o,keyup
26522823.160000004,70.67000000178814,a,keyup
26522869.270000003,46.10999999940395,n,keydown
26522944.779999994,75.50999999046326,n,keyup
26523054.690000005,109.91000001132488,l,keydown
26523137.104999997,82.41499999165535,l,keyup
26523278.68,141.57500000298023,Enter,keydown
26523352.404999994,73.72499999403954,Enter,keyup
26523565.4,212.99500000476837,.,keydown
26523670.035000004,104.63500000536442,.,keyup
26523748.139999993,78.10499998927116,t,keydown
26523803.20499999,55.064999997615814,t,keyup
26523877.464999996,74.26000000536442,i,keydown
26523965.525,88.06000000238419,i,keyup
26523985.71,20.185000002384186,e,keydown
26524057.785000004,72.07500000298023,e,keyup
26524443.665,385.8799999952316,5,keydown
26524510.134999998,66.4699999988079,5,keyup
26524810.275,300.14000000059605,Shift,keydown
26524823.109999992,12.834999993443489,R,keydown
26524835.389999993,12.280000001192093,Shift,keyup
26524922.574999996,87.18500000238419,r,keyup
26525036.020000003,113.4450000077486,o,keydown
26525111.484999992,75.46499998867512,a,keydown
26525129.874999993,18.390000000596046,o,keyup
26525216.755000003,86.88000001013279,a,keyup
