timestamp,distance,key,type
50245162.24999999,1038.75,.,keydown
50245267.074999996,104.82500000298023,.,keyup
50246118.605,851.5300000011921,t,keydown
50246218.15,99.54500000178814,t,keyup
50246360.089999996,141.9399999976158,i,keydown
50246430.87,70.7800000011921,i,keyup
50246502.475,71.60500000417233,e,keydown
50246575.68,73.20499999821186,e,keyup
50247669.73,1094.0499999970198,5,keydown
50247749.68,79.95000000298023,5,keyup
50248438.38999999,688.7099999934435,Shift,keydown
50248451.725,13.33500000834465,R,keydown
50248464.59499999,12.86999998986721,Shift,keyup
50248573.434999995,108.84000000357628,r,keyup
50249337.785000004,764.3500000089407,o,keydown
50249419.824999996,82.03999999165535,o,keyup
50249591.214999996,171.39000000059605,a,keydown
50249703.445,112.23000000417233,a,keyup
50250276.475,573.0300000011921,n,keydown
50250369.74,93.26500000059605,n,keyup
50250791.565000005,421.82500000298023,l,keydown
50250945.065000005,153.5,l,keyup
50251903.505,958.4399999976158,Enter,keydown
50252019.9,116.39499999582767,Enter,keyup
50252233.24,213.34000000357628,.,keydown
50252314.059999995,80.81999999284744,.,keyup
50252828.065000005,514.0050000101328,t,keydown
50252925.115,97.04999999701977,t,keyup
50253545.07999999,619.9649999886751,i,keydown
50253627.82999999,82.75,i,keyup
50253719.85,92.02000001072884,e,keydown
50253817.96999999,98.11999998986721,e,keyup
50254526.355,708.3850000053644,5,keydown
50254600.385,74.0300000011921,5,keyup
50255220.074999996,619.6899999976158,Shift,keydown
50255233.175000004,13.100000008940697,R,keydown
50255245.589999996,12.41499999165535,Shift,keyup
50255337.225,91.63500000536442,r,keyup
50256034.01,696.7849999964237,o,keydown
50256104.165,70.1550000011921,o,keyup
50256260.059999995,155.89499999582767,a,keydown
50256336.29,76.23000000417233,a,keyup
50256469.26,132.9699999988079,n,keydown
50256538.684999995,69.42499999701977,n,keyup
50257205.050000004,666.3650000095367,l,keydown
50257318.21,113.15999999642372,l,keyup
50257869.529999994,551.3199999928474,Enter,keydown
50257999.10999999,129.57999999821186,Enter,keyup
50258212.495,213.38500000536442,.,keydown
50258313.714999996,101.2199999988079,.,keyup
50258557.915,244.20000000298023,t,keydown
50258648.02,90.10500000417233,t,keyup
50258785.154999994,137.13499999046326,i,keydown
50258866.74999999,81.5949999988079,i,keyup
50258925.71999999,58.96999999880791,e,keydown
50258990.684999995,64.96500000357628,e,keyup
50259815.98,825.2950000017881,5,keydown
50259887.745,71.76500000059605,5,keyup
50262044.385,2156.640000000596,Shift,keydown
50262057.005,12.620000004768372,R,keydown
50262069.48499999,12.479999989271164,Shift,keyup
50262151.01499999,81.5300000011921,r,keyup
50262899.24999999,748.234999999404,o,keydown
50262971.26,72.01000000536442,o,keyup
50263113.725,142.46500000357628,a,keydown
50263193.574999996,79.84999999403954,a,keyup
50263339.404999994,145.82999999821186,n,keydown
50263426.60999999,87.20499999821186,n,keyup
50263937.82999999,511.2199999988079,l,keydown
50264070.559999995,132.73000000417233,l,keyup
50264419.365,348.80500000715256,Enter,keydown
50264516.59499999,97.22999998927116,Enter,keyup
50264729.49999999,212.9050000011921,.,keydown
50264819.21999999,89.7199999988079,.,keyup
50265570.195,750.9750000089407,t,keydown
50265659.690000005,89.49500000476837,t,keyup
50265777.63,117.93999999761581,i,keydown
50265840.34499999,62.71499998867512,i,keyup
50265911.21,70.86500000953674,e,keydown
50265996.660000004,85.45000000298023,e,keyup
50267152.09499999,1155.434999987483,5,keydown
50267234.910000004,82.81500001251698,5,keyup
50267667.23,432.31999999284744,Shift,keydown
50267680.35,13.120000004768372,R,keydown
50267693.07,12.719999998807907,Shift,keyup
50267791.45499999,98.38499999046326,r,keyup
50268564.49,773.0350000113249,o,keydown
50268637.74999999,73.25999999046326,o,keyup
50268947.98,310.2300000041723,a,keydown
50269080.535000004,132.55500000715256,a,keyup
50269219.449999996,138.91499999165535,n,keydown
50269347.404999994,127.95499999821186,n,keyup
50269767.910000004,420.5050000101328,l,keydown
50269874.160000004,106.25,l,keyup
50270053.675000004,179.51500000059605,Enter,keydown
50270162.169999994,108.49499998986721,Enter,keyup
50270375.76499999,213.5949999988079,.,keydown
50270465.01,89.24500000476837,.,keyup
50271309.824999996,844.8149999976158,t,keydown
50271400.01,90.18500000238419,t,keyup
50271532.605,132.5949999988079,i,keydown
50271598.885,66.2800000011921,i,keyup
50271723.550000004,124.66500000655651,e,keydown
50271806.445,82.89499999582767,e,keyup
50272853.175000004,1046.7300000041723,5,keydown
50272929.669999994,76.49499998986721,5,keyup
50273326.279999994,396.60999999940395,Shift,keydown
50273339.035000004,12.75500001013279,R,keydown
50273351.824999996,12.78999999165535,Shift,keyup
50273443.505,91.68000000715256,r,keyup
50273918.355,474.84999999403954,o,keydown
50273999.95499999,81.59999999403954,o,keyup
50274089.32999999,89.375,a,keydown
50274175.87,86.54000000655651,a,keyup
50274273.49,97.62000000476837,n,keydown
50274357.419999994,83.9299999922514,n,keyup
50274858.145,500.7250000089407,l,keydown
50274974.785000004,116.64000000059605,l,keyup
