timestamp,distance,key,type
13756563.024999999,1038.804999999702,.,keydown
13756646.024999999,83,.,keyup
13757038.86,392.83500000089407,t,keydown
13757097.949999996,59.0899999961257,t,keyup
13757134.604999997,36.65500000119209,i,keydown
13757204.129999995,69.52499999850988,i,keyup
13757290.354999997,86.22500000149012,e,keydown
13757351.695,61.34000000357628,e,keyup
13757517.86,166.16499999910593,5,keydown
13757584.274999999,66.41499999910593,5,keyup
13757899.939999998,315.66499999910593,Shift,keydown
13757913.074999996,13.134999997913837,R,keydown
13757925.669999994,12.594999998807907,Shift,keyup
13757989.614999995,63.94500000029802,r,keyup
13758118.449999996,128.83500000089407,o,keydown
13758194.169999994,75.7199999988079,o,keyup
13758232.854999997,38.685000002384186,a,keydown
13758317.96,85.10500000417233,a,keyup
13758351.725000001,33.76500000059605,n,keydown
13758430.504999995,78.77999999374151,n,keyup
13758543.519999996,113.01500000059605,l,keydown
13758622.214999996,78.69500000029802,l,keyup
13758753.104999997,130.89000000059605,Enter,keydown
13758817.875,64.77000000327826,Enter,keyup
13759031.169999994,213.29499999433756,.,keydown
13759119.225000001,88.05500000715256,.,keyup
13759298.879999995,179.6549999937415,t,keydown
13759364.46,65.58000000566244,t,keyup
13759417.299999997,52.8399999961257,i,keydown
13759480.899999999,63.600000001490116,i,keyup
13759558.604999997,77.70499999821186,e,keydown
13759626.445,67.84000000357628,e,keyup
13759826.144999996,199.69999999552965,5,keydown
13759892.165,66.02000000327826,5,keyup
13760209.384999998,317.2199999988079,Shift,keydown
13760222.5,13.115000002086163,R,keydown
13760235.339999996,12.839999996125698,Shift,keyup
13760301.564999998,66.22500000149012,r,keyup
13760431.589999996,130.02499999850988,o,keydown
13760505.509999998,73.92000000178814,o,keyup
13760576.324999996,70.81499999761581,a,keydown
13760648.559999995,72.23499999940395,n,keydown
13760662.57,14.010000005364418,a,keyup
13760724.305,61.73499999940395,n,keyup
13760860.329999998,136.02499999850988,l,keydown
13760933.030000001,72.70000000298023,l,keyup
13761079.850000001,146.82000000029802,Enter,keydown
13761142.469999999,62.61999999731779,Enter,keyup
13761355.579999998,213.10999999940395,.,keydown
13761437.659999996,82.07999999821186,.,keyup
13761552.059999995,114.39999999850988,t,keydown
13761614.619999997,62.560000002384186,t,keyup
13761695.824999996,81.20499999821186,i,keydown
13761749.174999997,53.350000001490116,i,keyup
