timestamp,distance,key,type
2815477.4199999943,1038.5799999982119,.,keydown
2815587.030000001,109.61000000685453,.,keyup
2815647.9099999964,60.87999999523163,t,keydown
2815754.0349999964,106.125,t,keyup
2815775.460000001,21.42500000447035,i,keydown
2815870.6699999943,95.20999999344349,i,keyup
2815884.6899999976,14.020000003278255,e,keydown
2815977.3599999994,92.67000000178814,e,keyup
2816193.6099999994,216.25,5,keydown
2816325.384999998,131.77499999850988,5,keyup
2816655.1049999967,329.7199999988079,Shift,keydown
2816667.9499999955,12.844999998807907,R,keydown
2816680.405000001,12.455000005662441,Shift,keyup
2816809.655000001,129.25,r,keyup
2816983.629999995,173.97499999403954,o,keydown
2817090.9099999964,107.2800000011921,o,keyup
2817113.8699999973,22.96000000089407,a,keydown
2817227.3900000006,113.52000000327826,a,keyup
2817264.585000001,37.19500000029802,n,keydown
2817354.0700000003,89.48499999940395,n,keyup
2817431.629999995,77.5599999949336,l,keydown
2817526.2849999964,94.6550000011921,l,keyup
2817648.6999999955,122.41499999910593,Enter,keydown
2817732.585000001,83.88500000536442,Enter,keyup
2817946.0449999943,213.4599999934435,.,keydown
2818076.8200000003,130.77500000596046,.,keyup
2818165.799999997,88.97999999672174,t,keydown
2818267.714999996,101.91499999910593,t,keyup
2818336.335000001,68.62000000476837,i,keydown
2818435.1000000015,98.76500000059605,e,keydown
2818471.269999996,36.16999999433756,i,keyup
2818532.464999996,61.19500000029802,e,keyup
2818948.754999995,416.28999999910593,5,keydown
2819033.530000001,84.77500000596046,5,keyup
2819388.875,355.3449999988079,Shift,keydown
2819401.4849999994,12.609999999403954,R,keydown
2819414.3549999967,12.869999997317791,Shift,keyup
2819570.3149999976,155.96000000089407,r,keyup
2819827.934999995,257.6199999973178,o,keydown
2819912.8999999985,84.96500000357628,o,keyup
2819946.4750000015,33.57500000298023,a,keydown
2820044.625,98.14999999850988,a,keyup
2820102.8049999997,58.17999999970198,n,keydown
2820191.9799999967,89.17499999701977,n,keyup
2820270.039999999,78.06000000238419,l,keydown
2820374.585000001,104.54500000178814,l,keyup
2820489.789999999,115.20499999821186,Enter,keydown
2820588.344999999,98.55499999970198,Enter,keyup
2820801.519999996,213.17499999701977,.,keydown
2820925.2849999964,123.76500000059605,.,keyup
2821019.004999995,93.7199999988079,t,keydown
2821117.769999996,98.76500000059605,t,keyup
2821135.6099999994,17.84000000357628,i,keydown
2821232.6400000006,97.0300000011921,i,keyup
2821280.5349999964,47.894999995827675,e,keydown
2821361.210000001,80.67500000447035,e,keyup
2821729.579999998,368.3699999973178,5,keydown
2821817.384999998,87.80499999970198,5,keyup
2822142.6799999997,325.29500000178814,Shift,keydown
2822155.504999995,12.824999995529652,R,keydown
2822168.454999998,12.950000002980232,Shift,keyup
2822319.039999999,150.58500000089407,r,keyup
2822473.0249999985,153.98499999940395,o,keydown
2822546.155000001,73.13000000268221,o,keyup
2822575.5249999985,29.36999999731779,a,keydown
2822696.019999996,120.49499999731779,a,keyup
2822723.0249999985,27.00500000268221,n,keydown
2822822.335000001,99.31000000238419,n,keyup
2822869.829999998,47.49499999731779,l,keydown
2822968.3249999955,98.49499999731779,l,keyup
2823085.954999998,117.63000000268221,Enter,keydown
2823173.8200000003,87.86500000208616,Enter,keyup
2823387.2749999985,213.45499999821186,.,keydown
2823509.8699999973,122.5949999988079,.,keyup
2823634.799999997,124.92999999970198,t,keydown
2823757.769999996,122.9699999988079,t,keyup
2823812.210000001,54.440000005066395,i,keydown
2823926.0249999985,113.81499999761581,i,keyup
2823949.75,23.725000001490116,e,keydown
2824047.5549999997,97.80499999970198,e,keyup
2824436.4799999967,388.92499999701977,5,keydown
2824520.6499999985,84.17000000178814,5,keyup
2824819.2250000015,298.57500000298023,Shift,keydown
2824832.2349999994,13.009999997913837,R,keydown
2824845.3599999994,13.125,Shift,keyup
2825012.25,166.89000000059605,r,keyup
2825126.344999999,114.0949999988079,o,keydown
2825199.4750000015,73.13000000268221,a,keydown
2825223.960000001,24.484999999403954,o,keyup
2825329.7299999967,105.76999999582767,n,keydown
2825361.434999995,31.70499999821186,a,keyup
2825464.184999995,102.75,n,keyup
2825555.924999997,91.74000000208616,l,keydown
