timestamp,distance,key,type
40033612.24,1038.625,.,keydown
40033704.919999994,92.6799999922514,.,keyup
40033935.99,231.0700000077486,t,keydown
40034039.495,103.50499999523163,t,keyup
40034074.20499999,34.70999999344349,i,keydown
40034154.885,80.68000000715256,i,keyup
40034223.145,68.26000000536442,e,keydown
40034317.555,94.40999999642372,e,keyup
40034484.309999995,166.75499999523163,5,keydown
40034552.440000005,68.13000001013279,5,keyup
40034988.945,436.5049999952316,Shift,keydown
40035001.419999994,12.474999994039536,R,keydown
40035014.01,12.590000003576279,Shift,keyup
40035097.555,83.54500000178814,r,keyup
40035389.335,291.7800000011921,o,keydown
40035493.714999996,104.37999999523163,o,keyup
40035535.74999999,42.03499999642372,a,keydown
40035687.09499999,151.3449999988079,a,keyup
40035719.285000004,32.190000012516975,n,keydown
40035790.714999996,71.4299999922514,n,keyup
40035923.57,132.85500000417233,l,keydown
40036013.01499999,89.44499999284744,l,keyup
40036254.48,241.46500000357628,Enter,keydown
40036357.38999999,102.90999999642372,Enter,keyup
40036571.050000004,213.66000001132488,.,keydown
40036654.73,83.6799999922514,.,keyup
40036854.10999999,199.37999999523163,t,keydown
40036975.495,121.38500000536442,i,keydown
40036995.32999999,19.83499999344349,t,keyup
40037069.559999995,74.23000000417233,i,keyup
40037138.35,68.79000000655651,e,keydown
40037214.24999999,75.8999999910593,e,keyup
40037404.73,190.48000000417233,5,keydown
40037507.975,103.24500000476837,5,keyup
40037911.13999999,403.16499999165535,Shift,keydown
40037923.800000004,12.660000011324883,R,keydown
40037936.475,12.674999997019768,Shift,keyup
40038015.27,78.79500000178814,r,keyup
40038346.13999999,330.8699999898672,o,keydown
40038448.339999996,102.20000000298023,o,keyup
40038513.26,64.92000000178814,a,keydown
40038653.70499999,140.44499999284744,a,keyup
40038681.225,27.520000010728836,n,keydown
40038751.98499999,70.75999999046326,n,keyup
40038865.055,113.0700000077486,l,keydown
40038968.225,103.17000000178814,l,keyup
40039196.395,228.17000000178814,Enter,keydown
40039267.339999996,70.94499999284744,Enter,keyup
40039480.415,213.07500000298023,.,keydown
