timestamp,distance,key,type
32865139.779999994,1038.4149999916553,.,keydown
32865227.729999997,87.95000000298023,.,keyup
32865969.505000003,741.7750000059605,t,keydown
32866136.589999996,167.0849999934435,t,keyup
32866152.34499999,15.754999995231628,i,keydown
32866267.479999997,115.13500000536442,i,keyup
32866476.95499999,209.47499999403954,e,keydown
32866609.065000005,132.11000001430511,e,keyup
32867083.059999995,473.9949999898672,5,keydown
32867186.124999993,103.06499999761581,5,keyup
32867816.365000002,630.2400000095367,Shift,keydown
32867829.520000003,13.155000001192093,R,keydown
32867841.96999999,12.449999988079071,Shift,keyup
32867950.984999992,109.01500000059605,r,keyup
32868207.865000002,256.8800000101328,o,keydown
32868279.95499999,72.08999998867512,o,keyup
32868646.749999993,366.79500000178814,a,keydown
32868836.925000004,190.17500001192093,a,keyup
32869287.07999999,450.15499998629093,n,keydown
32869384.160000004,97.08000001311302,n,keyup
32869663.585,279.42499999701977,l,keydown
32869764.415,100.82999999821186,l,keyup
32869979.380000003,214.96500000357628,Enter,keydown
32870086.225,106.8449999988079,Enter,keyup
32870299.835,213.60999999940395,.,keydown
32870380.419999994,80.58499999344349,.,keyup
32870718.154999994,337.73499999940395,t,keydown
32870851.389999993,133.23499999940395,i,keydown
32870869.130000003,17.740000009536743,t,keyup
32870984.475,115.3449999988079,i,keyup
32871360.305,375.82999999821186,e,keydown
32871458.975,98.67000000178814,e,keyup
32871741.690000005,282.7150000035763,5,keydown
32871836.255000003,94.56499999761581,5,keyup
32872476.46999999,640.2149999886751,Shift,keydown
32872489.805,13.33500000834465,R,keydown
32872502.4,12.594999998807907,Shift,keyup
32872628.07,125.67000000178814,r,keyup
32873029.214999996,401.1449999958277,o,keydown
32873147.165,117.95000000298023,o,keyup
32873323.35,176.1850000023842,a,keydown
32873478.270000003,154.92000000178814,a,keyup
32874342.275,864.0049999952316,n,keydown
32874430.494999997,88.2199999988079,n,keyup
32874689.404999994,258.9099999964237,l,keydown
32874810.199999996,120.79500000178814,l,keyup
32875013.690000005,203.49000000953674,Enter,keydown
32875106.025,92.33499999344349,Enter,keyup
32875319.324999996,213.29999999701977,.,keydown
32875396.285000004,76.96000000834465,.,keyup
32875733.755000003,337.4699999988079,t,keydown
32875867.604999997,133.84999999403954,i,keydown
32875908.65,41.04500000178814,t,keyup
32875982.315000005,73.66500000655651,i,keyup
32876246.734999992,264.419999986887,e,keydown
32876359.294999994,112.56000000238419,e,keyup
32876607.18,247.88500000536442,5,keydown
32876689.395000003,82.21500000357628,5,keyup
32877393.240000002,703.8449999988079,Shift,keydown
32877406.285000004,13.04500000178814,R,keydown
32877419.109999992,12.824999988079071,Shift,keyup
32877577.740000002,158.6300000101328,r,keyup
32877758.169999994,180.4299999922514,o,keydown
32877844.440000005,86.27000001072884,o,keyup
32878074.509999998,230.06999999284744,a,keydown
32878294.514999993,220.00499999523163,a,keyup
32878425.835,131.3200000077486,n,keydown
32878511.764999993,85.9299999922514,n,keyup
32879032.634999998,520.8700000047684,l,keydown
32879127.21999999,94.58499999344349,l,keyup
32879679.675000004,552.455000013113,Enter,keydown
32879792.994999997,113.31999999284744,Enter,keyup
32880006.294999994,213.29999999701977,.,keydown
32880086.365000002,80.0700000077486,.,keyup
32880497.889999993,411.5249999910593,t,keydown
32880654.195,156.30500000715256,t,keyup
32880686.065000005,31.87000000476837,i,keydown
32880774.505000003,88.43999999761581,i,keyup
32881001.259999998,226.75499999523163,e,keydown
32881111.9,110.64000000059605,e,keyup
32881379.195,267.29500000178814,5,keydown
32881485.119999997,105.92499999701977,5,keyup
32882030.675000004,545.5550000071526,Shift,keydown
32882043.839999996,13.16499999165535,R,keydown
32882056.585,12.745000004768372,Shift,keyup
32882187.294999994,130.7099999934435,r,keyup
32882382.184999995,194.89000000059605,o,keydown
32882488.32,106.13500000536442,o,keyup
32882647.979999997,159.65999999642372,a,keydown
32882822.880000003,174.90000000596046,a,keyup
32882848.949999996,26.069999992847443,n,keydown
32882936.21999999,87.26999999582767,n,keyup
32883178.07999999,241.85999999940395,l,keydown
32883267.389999993,89.31000000238419,l,keyup
32883904.104999997,636.7150000035763,Enter,keydown
32884012.96,108.85500000417233,Enter,keyup
32884226.425000004,213.46500000357628,.,keydown
32884296.259999998,69.83499999344349,.,keyup
32884989.624999993,693.3649999946356,t,keydown
32885102.035000004,112.41000001132488,i,keydown
32885128.634999998,26.599999994039536,t,keyup
32885228.57999999,99.94499999284744,i,keyup
32886263.779999994,1035.2000000029802,e,keydown
32886366.195,102.41500000655651,e,keyup
32886721.294999994,355.09999999403954,5,keydown
32886810.574999996,89.2800000011921,5,keyup
32887634.479999997,823.9050000011921,Shift,keydown
32887647.725,13.245000004768372,R,keydown
32887660.324999996,12.599999994039536,Shift,keyup
32887799.119999997,138.79500000178814,r,keyup
32888015.749999993,216.62999999523163,o,keydown
32888173.660000004,157.91000001132488,o,keyup
32888665.089999996,491.4299999922514,a,keydown
32888833.684999995,168.5949999988079,a,keyup
32889092.934999995,259.25,n,keydown
32889244.525,151.59000000357628,n,keyup
32889555.800000004,311.27500000596046,l,keydown
32889689.654999994,133.85499998927116,l,keyup
32890181.389999993,491.73499999940395,Enter,keydown
32890268.025,86.63500000536442,Enter,keyup
32890481.645000003,213.62000000476837,.,keydown
32890562.759999998,81.11499999463558,.,keyup
32890952.660000004,389.90000000596046,t,keydown
32891076.695,124.03499999642372,i,keydown
32891122.484999992,45.78999999165535,t,keyup
32891184.374999993,61.89000000059605,i,keyup
32891384.025,199.65000000596046,e,keydown
32891490.46999999,106.44499999284744,e,keyup
32891751.57999999,261.10999999940395,5,keydown
32891836.46,84.88000001013279,5,keyup
32892329.725,493.26500000059605,Shift,keydown
32892342.800000004,13.075000002980232,R,keydown
32892355.119999997,12.319999992847443,Shift,keyup
32892528.415,173.29500000178814,r,keyup
32892734.234999992,205.81999999284744,o,keydown
32892853.270000003,119.03500001132488,o,keyup
32893079.32,226.04999999701977,a,keydown
32893276.859999992,197.53999999165535,a,keyup
32893303.660000004,26.80000001192093,n,keydown
32893415.895000003,112.23499999940395,n,keyup
32893978.895000003,563,l,keydown
32894064.055,85.15999999642372,l,keyup
32894594.29,530.234999999404,Enter,keydown
32894713.499999993,119.20999999344349,Enter,keyup
32894926.984999992,213.48499999940395,.,keydown
32894996.874999993,69.89000000059605,.,keyup
32895489.854999997,492.9800000041723,t,keydown
32895662.244999997,172.39000000059605,t,keyup
32895685.54,23.29500000178814,i,keydown
32895761.484999992,75.94499999284744,i,keyup
32895980.699999996,219.21500000357628,e,keydown
32896080.70499999,100.00499999523163,e,keyup
32896881.124999993,800.4200000017881,5,keydown
32896982.374999993,101.25,5,keyup
32897606.294999994,623.9200000017881,Shift,keydown
32897618.880000003,12.58500000834465,R,keydown
32897631.604999997,12.724999994039536,Shift,keyup
32897776.660000004,145.05500000715256,r,keyup
32898086.654999994,309.9949999898672,o,keydown
32898202.09499999,115.43999999761581,o,keyup
32898352.374999993,150.2800000011921,a,keydown
32898570.4,218.02500000596046,n,keydown
32898591.07999999,20.679999992251396,a,keyup
32898664.285000004,73.20500001311302,n,keyup
32900196.109999992,1531.824999988079,l,keydown
32900283.85,87.74000000953674,l,keyup
32900548.740000002,264.89000000059605,Enter,keydown
32900649.34499999,100.60499998927116,Enter,keyup
32900863.055,213.71000000834465,.,keydown
32900939.95499999,76.8999999910593,.,keyup
32901330.859999992,390.9050000011921,t,keydown
32901478.675000004,147.81500001251698,i,keydown
32901493.119999997,14.444999992847443,t,keyup
